filename,text
public/en_00622.wav,and you know what balen.
public/en_00623.wav,we shall honeymoon in kaziranga.
public/en_00624.wav,they still have elephant rides.
public/en_00625.wav,in the forests to see rhinos at kaziranga.
public/en_00626.wav,or have the poachers butchered all the rhinos.
public/en_00627.wav,with government convenience.
public/en_00628.wav,if that has happened.
public/en_00629.wav,our whole plan will be ruined.
public/en_00630.wav,you know balen.
public/en_00631.wav,when i was in india.
public/en_00632.wav,i heard of a hindi movie.
public/en_00633.wav,named honeymoon in honolulu.
public/en_00634.wav,our honeymoon could be phrased as.
public/en_00635.wav,honeymoon on hatis howdah.
public/en_00636.wav,this time judith cried out.
public/en_00637.wav,for gods sake.
public/en_00638.wav,prabal stop your banter.
public/en_00639.wav,i want to know.
public/en_00640.wav,so much about the elephants from your friend.
public/en_00641.wav,dont worry miss garfield.
public/en_00642.wav,i shall tell you everything.
public/en_00643.wav,i know about the elephants.
public/en_00644.wav,but before that.
public/en_00645.wav,let me pour some cold water over your.
public/en_00646.wav,and prabals honeymoon.
public/en_00647.wav,i had once come across.
public/en_00648.wav,an article in our paper.
public/en_00649.wav,which had quoted aldous huxley.
public/en_00650.wav,terming elephants as chronic earthquakes so honeymooning.
public/en_00651.wav,on elephant back would mean a constant earthquake.
public/en_00652.wav,and an immediate fall causing injuries.
public/en_00653.wav,i call you judith when you go to assam.
public/en_00654.wav,we will become firm friends.
public/en_00655.wav,how fortunate i am judith.
public/en_00656.wav,completely forget this fellows existence.
public/en_00657.wav,but for all the banter.
public/en_00658.wav,prabal knows a lot about the elephants.
public/en_00659.wav,because when he was in assam.
public/en_00660.wav,some happening had occurred.
public/en_00661.wav,perhaps he has told you about it.
public/en_00662.wav,about elephants stopping cars searching for food.
public/en_00663.wav,so you know about it.
public/en_00664.wav,at first people found their behaviour strange.
public/en_00665.wav,and were amused.
public/en_00666.wav,but it was not an isolated case.
public/en_00667.wav,it has been seen.
public/en_00668.wav,in kaziranga and nambor forests.
public/en_00669.wav,numerous elephants had come out of.
public/en_00670.wav,the deep forests to stop cars and demand food.
public/en_00671.wav,some days back.
public/en_00672.wav,in one of our dailies.
public/en_00673.wav,a very well researched and lengthy article had come.
public/en_00674.wav,out with the title elephant with a begging bowl.
public/en_00675.wav,but actually the incident happened.
public/en_00676.wav,deforestation has been continuing for a long time.
public/en_00677.wav,the corrupt forest officers abetted by the.
public/en_00678.wav,governments liberal attitude.
public/en_00679.wav,or cooperation have completely denuded assams.
public/en_00680.wav,thick forest cover.
public/en_00681.wav,moreover infiltrators have entered the deepest jungles.
public/en_00682.wav,and depleted the heart of the jungles.
public/en_00683.wav,as a result one hardly realises as.
public/en_00684.wav,one enters the jungles that deep inside.
public/en_00685.wav,it is not the wild animals.
public/en_00686.wav,but the infiltrators who are reigning supreme.
public/en_00687.wav,as a result elephants deprived of the.
public/en_00688.wav,vegetation that supplies them food are forced to come.
public/en_00689.wav,out and approach humans with begging bowls.
public/en_00690.wav,see how we have reduced this masive.
public/en_00691.wav,noble animal to such a pitiable.
public/en_00692.wav,impoverished condition.
public/en_00693.wav,prabal now said in a sober tone.
public/en_00694.wav,i dont know where i read it.
public/en_00695.wav,i heard on the bbc news.
public/en_00696.wav,elephants are going on a rampage.
public/en_00697.wav,and many people have been killed in assam.
public/en_00698.wav,for some time.
public/en_00699.wav,there has been a rampage by wild elephants.
public/en_00700.wav,but this has been result.
public/en_00701.wav,the destruction of the forests.
public/en_00702.wav,the poor creatures where would they live.
public/en_00703.wav,what would they eat.
public/en_00704.wav,as a result they have been destroying.
public/en_00705.wav,peoples homes trampling people to death.
public/en_00706.wav,or goring them with their tusks.
public/en_00707.wav,and looting all foodstuffs.
public/en_00708.wav,but as i have said what alternative.
public/en_00709.wav,So they have to survive.
public/en_00710.wav,sometime back i had gone to bhalukpung.
public/en_00711.wav,i go there now and then this time.
public/en_00712.wav,i was totally dismayed.
public/en_00713.wav,if forests are destroyed like this and.
public/en_00714.wav,the government does not take any steps.
public/en_00715.wav,the people do not become.
public/en_00716.wav,aware of the environment.
public/en_00717.wav,one day the forests will be completely destroyed.
public/en_00718.wav,and the atrocities by the elephants will increase.
public/en_00719.wav,then what will the government do.
public/en_00720.wav,kill the elephants at random.
public/en_00721.wav,a shiver seemed to run down judiths body.
public/en_00722.wav,elephants are dying in our land too.
public/en_00723.wav,in africa it is not a new thing.
public/en_00724.wav,to hear of elephants being killed for their tusks.
public/en_00725.wav,but now the incidents have increased drastically.
public/en_00726.wav,you know why.
public/en_00727.wav,there have been internecine clashes.
public/en_00728.wav,between the various tribes.
public/en_00729.wav,for which everybody needs weapons.
public/en_00730.wav,but from where do the people.
public/en_00731.wav,this underdeveloped region get weapons.
public/en_00732.wav,therefore there has been a large.
public/en_00733.wav,scale massacre of elephants.
public/en_00734.wav,after selling the tusks.
public/en_00735.wav,they are using the money to procure arms.
public/en_00736.wav,judiths face was full of sorrow.
public/en_00737.wav,now balen tried to lighten up the atmosphere.
public/en_00738.wav,by saying being a journalist gives.
public/en_00739.wav,one a lot of experiences.
public/en_00740.wav,that day our editor had read something out to us.
public/en_00741.wav,a press release that a man had.
public/en_00742.wav,sent to our paper.
public/en_00743.wav,you know what it was about.
public/en_00744.wav,the man wanted to express his condolence.
public/en_00745.wav,the elephants at their being ruthlessly slaughtered.
public/en_00746.wav,there really are crazy people in this world.
public/en_00747.wav,prabal joined in the laughter.
public/en_00748.wav,then he said judith.
public/en_00749.wav,it is i late we should be going.
public/en_00750.wav,judith rose and said.
public/en_00751.wav,oh you will find it very cold outside.
public/en_00752.wav,can you see how the snowflakes are falling.
public/en_00753.wav,before going have some more coffee.
public/en_00754.wav,mister dutta do you have enough.
public/en_00755.wav,warm clothes to face the cold.
public/en_00756.wav,you dont realize it.
public/en_00757.wav,because of the central heating.
public/en_00758.wav,but outside it is really cold.
public/en_00759.wav,see how the snowflakes are falling.
public/en_00760.wav,balen smiled and said.
public/en_00761.wav,prabal has given me his bakie jacket.
public/en_00762.wav,i was wearing it when i came in.
public/en_00763.wav,you probably did not notice.
public/en_00764.wav,i was looking almost like an elephant.
public/en_00765.wav,after that he rose and watched.
public/en_00766.wav,the snowcovered landscape through the window.
public/en_00767.wav,this was a novel sight for him.
public/en_00768.wav,judith switched on the electrickettle and started sitting.
public/en_00769.wav,the coffee cups on a tray.
public/en_00770.wav,prabal however did not get up.
public/en_00771.wav,lifting his legs onto the table.
public/en_00772.wav,in front and watching the scene outside.
public/en_00773.wav,through the window.
public/en_00774.wav,he began to hum the jim reeves number.
public/en_00775.wav,snowflakes my pretty little snowflakes.
public/en_00776.wav,you got me warm as a fire with a burning desire.
public/en_00777.wav,but although all the three were immersed in.
public/en_00778.wav,their own private worlds.
public/en_00779.wav,in each ones minds eye.
public/en_00780.wav,there dangled an elephant.
public/en_00781.wav,a year later prabal married judith.
public/en_00782.wav,and brought her to guwahati.
public/en_00783.wav,like he had promised to do.
public/en_00784.wav,he directed her gaze towards the kalapahar elephant.
public/en_00785.wav,but was astonished by the spectacle.
public/en_00786.wav,he now saw who had done.
public/en_00787.wav,this to the elephant.
public/en_00788.wav,for a moment he lost all sense of time and space.
public/en_00789.wav,judith stood beside him.
public/en_00790.wav,and with fearful eyes.
public/en_00791.wav,he could only stare from their verandah.
public/en_00792.wav,at the vast elephant a mutilated body.
public/en_00793.wav,the tv tower like a giant spear piercing it.
public/en_00794.wav,as if some demonic viswakarma had gauged out pieces from here.
public/en_00795.wav,placed some ugly box like houses on him.
public/en_00796.wav,as a result of which the bluish green beauty.
public/en_00797.wav,yester years was gone forever.
public/en_00798.wav,so modern mechanized.
public/en_00799.wav,science was not confined to america.
public/en_00800.wav,but he had spread out its tentalacs.
public/en_00801.wav,to even far off assam.
public/en_00802.wav,assailed by some unknown fear.
public/en_00803.wav,he clutched judiths hand tightly.
public/en_00804.wav,the newspaper was bringing out in serial form.
public/en_00805.wav,brief accounts of the lives of a class.
public/en_00806.wav,people engaged in diligent labour.
public/en_00807.wav,earning low incomes.
public/en_00808.wav,gatekeepers of cinema halls the chanawalla.
public/en_00809.wav,the night chowkidar tailor boy at the stall.
public/en_00810.wav,the handyman of a bus.
public/en_00811.wav,all such folks were to be presented as heroes.
public/en_00812.wav,the serialised compositions.
public/en_00813.wav,the owner of the newspaper and the editor wanted.
public/en_00814.wav,there should be some measure of discussion.
public/en_00815.wav,the lower class of people in society.
public/en_00816.wav,who remain in the background.
public/en_00817.wav,the reading public ought to be introduced.
public/en_00818.wav,their means of livelihood.
public/en_00819.wav,a picture of their joys and sorrows.
public/en_00820.wav,the tears and laughter of this class.
public/en_00821.wav,ought to be presented to the common man.
public/en_00822.wav,this particular column had become very popular.
public/en_00823.wav,a photo of gatekeeper horeswar standing.
public/en_00824.wav,on a bright afternoon in front of the open doors.
public/en_00825.wav,an empty cinema hall has appeared.
public/en_00826.wav,the story of his major grievance.
public/en_00827.wav,he had never been able to see the beginning.
public/en_00828.wav,ind half of most of the pictures had been published.
public/en_00829.wav,with the tin of chana hanging from his shoulder.
public/en_00830.wav,the photo of ram prasad has been featured.
public/en_00831.wav,an interesting account that his children.
public/en_00832.wav,are not at all keen about chana.
public/en_00833.wav,an description of night chowkidar krishnas life.
public/en_00834.wav,who lived with his wife in a house.
public/en_00835.wav,three miles away from the office.
public/en_00836.wav,their fanciful adjustments in considering.
public/en_00837.wav,the day as night and the night as day.
public/en_00838.wav,had also been published.
public/en_00839.wav,an assessment of the satisfaction.
public/en_00840.wav,tailor niranjan derives on seeing the smiling.
public/en_00841.wav,young girls wearing the blouses.
public/en_00842.wav,he had stitched as they walk past his shop.
public/en_00843.wav,also been made in the column.
public/en_00844.wav,the account that rajen the hotel boy.
public/en_00845.wav,who always had an upset stomach.
public/en_00846.wav,whenever he drank more than two cups of tea.
public/en_00847.wav,even found expression.
public/en_00848.wav,an attempt had been made to psychologically.
public/en_00849.wav,analyse the peculiar behaviour of nurul the handyman.
public/en_00850.wav,who loved to hang from the door of the bus.
public/en_00851.wav,even though there were many vacant seats inside.
public/en_00852.wav,this column has really gained in popularity.
public/en_00853.wav,in the last issue it had been announced.
public/en_00854.wav,the forthcoming issue press compositor jadav das.
public/en_00855.wav,jadav das works in the press of a newspaper.
public/en_00856.wav,the forthcoming issue press compositor jadav das.
public/en_00857.wav,when the draft of this topic.
public/en_00858.wav,came out from the editors cubicle.
public/en_00859.wav,there was almost a amidst the seventeen compositors.
public/en_00860.wav,many of them cried out.
public/en_00861.wav,jadav will have to treat them to tea.
public/en_00862.wav,a full page on yadav das.
public/en_00863.wav,along with a photograph.
public/en_00864.wav,would be featured on page fifteen.
public/en_00865.wav,this line be composed using forty sixth point.
public/en_00866.wav,the people were quite happy about it.
public/en_00867.wav,jadav deserved this honour.
public/en_00868.wav,though he had only recently joined this press.
public/en_00869.wav,he was a very old and experienced compositor.
public/en_00870.wav,working till morning with the light.
public/en_00871.wav,in his left hand and forceps in his right hand.
public/en_00872.wav,climbing on top of the machine.
public/en_00873.wav,making corrections till the last moment.
public/en_00874.wav,jadav das was popular and amiable.
public/en_00875.wav,he was the first secretary of the union workers.
public/en_00876.wav,the press established this year.
public/en_00877.wav,jadavs mind was filled with a mild excitement.
public/en_00878.wav,he had composed many topics.
public/en_00879.wav,many a tale had passed through his fingers.
public/en_00880.wav,but his name had never appeared in printed letters.
public/en_00881.wav,this time there will be a whole page on him.
public/en_00882.wav,what would be written.
public/en_00883.wav,the paper is published on sunday.
public/en_00884.wav,a photographer of organisation arrived at jadavs house.
public/en_00885.wav,a photograph of jadav could have snapped.
public/en_00886.wav,the premises of the press.
public/en_00887.wav,the editor wanted that a family photograph of jadav das.
public/en_00888.wav,the cameraman told jadav to be ready.
public/en_00889.wav,before he arrived.
public/en_00890.wav,there was not much that jadav needed.
public/en_00891.wav,to get ready but his wife had been busy.
public/en_00892.wav,the children preparing for the photograph.
public/en_00893.wav,she dressed up her children very carefully.
public/en_00894.wav,whatever clothes they possessed.
public/en_00895.wav,trying to make them as presentable as possible.
public/en_00896.wav,she applied oil on their hair.
public/en_00897.wav,rubbed her oily palms on their faces.
public/en_00898.wav,arms and the portion below their knees.
public/en_00899.wav,now dont round around she warned the children.
public/en_00900.wav,she turned her attention to herself.
public/en_00901.wav,she was worried.
public/en_00902.wav,he children would spoil their clothes.
public/en_00903.wav,as they skipped and ran about.
public/en_00904.wav,she had been longing for a photograph.
public/en_00905.wav,her husband and children for a long time.
public/en_00906.wav,began to get ready.
public/en_00907.wav,this photo would appear in the newspaper.
public/en_00908.wav,lakhs and lakhs would see it.
public/en_00909.wav,the womans heart seemed to beat very fast.
public/en_00910.wav,an assistant editor summoned jadav.
public/en_00911.wav,his cubicle and asked a lot of things about his life.
public/en_00912.wav,on friday jadav saw a copy of the photograph.
public/en_00913.wav,the photo came out very well.
public/en_00914.wav,this was indeed something that he had gained.
public/en_00915.wav,he personally could never have been able.
public/en_00916.wav,make arrangements for such a photograph.
public/en_00917.wav,the block had already been prepared.
public/en_00918.wav,jadav asked and took the copy of the photo.
public/en_00919.wav,on saturday the draft of the introduction.
public/en_00920.wav,jadavs life came out from the editors cubicle.
public/en_00921.wav,it was decided by all the compositors.
public/en_00922.wav,jadav be allowed to compose the writeup on his life.
public/en_00923.wav,a little shely jadav began to work on it.
public/en_00924.wav,before looking for the letters in.
public/en_00925.wav,the cases he once read the whole writeup.
public/en_00926.wav,he was very eager to know.
public/en_00927.wav,what was written about him.
public/en_00928.wav,in his enthusiasm he finished reading.
public/en_00929.wav,the whole page within a very short time.
public/en_00930.wav,but the moment he finished reading.
public/en_00931.wav,his face became grave and solemn.
public/en_00932.wav,remaining motionless for some time.
public/en_00933.wav,he began to work on the writeup.
public/en_00934.wav,picking up the letters one by one.
public/en_00935.wav,he began to compose the details.
public/en_00936.wav,his own life that had been written.
public/en_00937.wav,by some other person.
public/en_00938.wav,the precise time he took to prepare.
public/en_00939.wav,every word kept him engrossed in his thoughts.
public/en_00940.wav,the same period one by one.
public/en_00941.wav,each of the sentences passed through his fingers.
public/en_00942.wav,each of the sentences pierced him like a pinprick.
public/en_00943.wav,gradually he began to feel very uneasy.
public/en_00944.wav,disturbed and frustrated and towards midnight.
public/en_00945.wav,when he finished composing the last paragraph.
public/en_00946.wav,he was becoming angry.
public/en_00947.wav,why write a pack of lies.
public/en_00948.wav,many articles about eminent people had passed.
public/en_00949.wav,how much truth was there in all.
public/en_00950.wav,how much lies he did not have.
public/en_00951.wav,the means to find out at that time.
public/en_00952.wav,but something that was to be published.
public/en_00953.wav,about his own life.
public/en_00954.wav,which was very untrue.
public/en_00955.wav,after passing through his own fingers.
public/en_00956.wav,something that he would not tolerate.
public/en_00957.wav,when the last part of the proof came.
public/en_00958.wav,out from the editors cubicle for correction.
public/en_00959.wav,jadav became very restless.
public/en_00960.wav,he was an expert compositor.
public/en_00961.wav,there were almost no mistakes in the proof.
public/en_00962.wav,barring a few anomalies in semicolons and commas.
public/en_00963.wav,the last block was inserted into the machine.
public/en_00964.wav,on the last night.
public/en_00965.wav,on saturday the late nights duty fell on jadav alone.
public/en_00966.wav,he got a break of two hours for dinner.
public/en_00967.wav,tonight at midnight.
public/en_00968.wav,before compiling the last block.
public/en_00969.wav,jadav took up some letters in his left hand.
public/en_00970.wav,the forceps in his right and approached the block.
public/en_00971.wav,he would make the real corrections now.
public/en_00972.wav,if such lies were to be published.
public/en_00973.wav,many expert compositors like him would be.
public/en_00974.wav,it had already been stated in the life story.
public/en_00975.wav,jadav is a skilled and straight forward compositor.
public/en_00976.wav,in one place it said working throughout the night.
public/en_00977.wav,jadav would come back to the press.
public/en_00978.wav,the next morning with a smile.
public/en_00979.wav,jadav replaced the word smile with sullen.
public/en_00980.wav,it was written below the photo.
public/en_00981.wav,jadav das happy family.
public/en_00982.wav,with his wife two sons and a daughter.
public/en_00983.wav,jadav changed the word happy to sad.
public/en_00984.wav,with the little income earned.
public/en_00985.wav,jadavs wife was always contented.
public/en_00986.wav,jadav turned contented to discontented.
public/en_00987.wav,jadav das believed from his long experience.
public/en_00988.wav,one day there would open a new path before him.
public/en_00989.wav,jadav changed the new path to dead ind.
public/en_00990.wav,after the days work.
public/en_00991.wav,jadav derived much peace on seeing his children.
public/en_00992.wav,he changed the word peace to tornament.
public/en_00993.wav,making all the corrections.
public/en_00994.wav,jadav das stuffed all the papers.
public/en_00995.wav,the first proof into his pocket.
public/en_00996.wav,he would take them home and set fire to them.
public/en_00997.wav,rajib hadn't got up from bed yet.
public/en_00998.wav,if he wasn't shaken awake he never got up.
public/en_00999.wav,therefore among minas chores of the morning.
public/en_01000.wav,dragging a husband out of sleep was paramanent.
public/en_01001.wav,it was no mean task.
public/en_01002.wav,because rajib really resisted walking up.
public/en_01003.wav,it was as if he was still a schoolboy.
public/en_01004.wav,mina his mother was waiting.
public/en_01005.wav,the child had to be woken up.
public/en_01006.wav,his breakfast made ready.
public/en_01007.wav,he would have to be goaded to leave the house.
public/en_01008.wav,he had to be dispatched to this early school.
public/en_01009.wav,his tiffin packed up.
public/en_01010.wav,for a school boy didn't she have to worry.
public/en_01011.wav,do things exactly like this.
public/en_01012.wav,why don't you get up.
public/en_01013.wav,its already seven when are you going to office.
public/en_01014.wav,rajib worked in a central government office.
public/en_01015.wav,in delhi an hour away.
public/en_01016.wav,the place where his office was located.
public/en_01017.wav,in this sprawling city.
public/en_01018.wav,he had to get out of the house before nine.
public/en_01019.wav,catch the bus on time after the mornings essential activities.
public/en_01020.wav,he simply had to get up at seven.
public/en_01021.wav,yet rajib was immensely lethargic.
public/en_01022.wav,in the matter of getting up early.
public/en_01023.wav,mina had to wake up rajib.
public/en_01024.wav,she would wake up school getting.
public/en_01025.wav,jaguas mother who lived nearby.
public/en_01026.wav,didnt have to shove her son awake.
public/en_01027.wav,jagua was about five or six years old.
public/en_01028.wav,he was not of an age to start.
public/en_01029.wav,there was no school in the village.
public/en_01030.wav,consequently there was no compulsion to get up early.
public/en_01031.wav,till jagua emerged from his jhuggi before the sun rose.
public/en_01032.wav,pushing aside a door of sackcloth.
public/en_01033.wav,around evening or night perhaps he defecated too.
public/en_01034.wav,because a tribal stanch rose from the place.
public/en_01035.wav,mina got up around the same time opened the door.
public/en_01036.wav,strolled out to their verandah without washing her face.
public/en_01037.wav,the newspaper bound up with a black rubberband.
public/en_01038.wav,a black rubberband was laying there in a corner.
public/en_01039.wav,although it was so early.
public/en_01040.wav,mina bent down to pick up the paper.
public/en_01041.wav,freeing the paper from its shackle of the rubberband.
public/en_01042.wav,a few red and blue pieces of paper floated out.
public/en_01043.wav,the newspaper where they were tucked in.
public/en_01044.wav,lightly landed on the floor.
public/en_01045.wav,at first mina used to pick up these papers.
public/en_01046.wav,look at their contents before she read the newspaper.
public/en_01047.wav,but now let alone read them.
public/en_01048.wav,she didnt cast a sideways glance.
public/en_01049.wav,the crisp red and blue papers laying on the ground.
public/en_01050.wav,let them lie around like that.
public/en_01051.wav,after some time kanchi would come and sweep them away.
public/en_01052.wav,it was nothing but trash.
public/en_01053.wav,really the people here were loaded with money.
public/en_01054.wav,and they knew how to earn money.
public/en_01055.wav,otherwise would they spend so much on private advertisements.
public/en_01056.wav,what a wide variety of advertisements.
public/en_01057.wav,found in these red and blue leaves of paper.
public/en_01058.wav,which mina read so avid at first.
public/en_01059.wav,an english medium school for small children.
public/en_01060.wav,it was opened a kirti nagar.
public/en_01061.wav,the principal was experienced educated and responsible.
public/en_01062.wav,the guardians should immediately enrol their children.
public/en_01063.wav,the school to ensure their futures.
public/en_01064.wav,doctor narayans coaching class for college going students.
public/en_01065.wav,adjacent to the bus depot at saraswati vihar.
public/en_01066.wav,coaching here was cheap very cheap and seats limited.
public/en_01067.wav,so please enquire today to avoid disappointment.
public/en_01068.wav,doctor ploip thomas eye clinic was located.
public/en_01069.wav,the third floor of D D A flats thirty four rohini marg.
public/en_01070.wav,he is an optician at ram manohar lohia hospital.
public/en_01071.wav,get your eyes checked by him.
public/en_01072.wav,colourful trades and colourful ads.
public/en_01073.wav,mina had been tempted by an advertisement in such a brochure.
public/en_01074.wav,the address was two c pocket uv shalimar bagh.
public/en_01075.wav,english speaking was taught here.
public/en_01076.wav,mina had studied in the assamese medium.
public/en_01077.wav,tarini charan high school from a young age.
public/en_01078.wav,she was married to rajib.
public/en_01079.wav,after passing her B A from handique college.
public/en_01080.wav,she was not bad in studies.
public/en_01081.wav,but she couldn't speak english properly.
public/en_01082.wav,it wouldn't have mattered really.
public/en_01083.wav,the nature of rajibs job was.
public/en_01084.wav,such that he would have to roam all over india.
public/en_01085.wav,if she couldn't handle english language fluently.
public/en_01086.wav,mina had carefully preserved that particular ad.
public/en_01087.wav,she was too bashful to reveal her desire.
public/en_01088.wav,to enroll in that institution to rajib.
public/en_01089.wav,the businessmen hacked their trade and professions.
public/en_01090.wav,these colourful pieces of paper.
public/en_01091.wav,came to some understanding with the newspaper vendors.
public/en_01092.wav,the advertisement brochures were distributed in peoples homes.
public/en_01093.wav,when mina first arrived in delhi.
public/en_01094.wav,she had found these advertisements novel.
public/en_01095.wav,but she didnt find them so any longer.
public/en_01096.wav,now these papers only managed to rik her a little.
public/en_01097.wav,they simply messed up the place.
public/en_01098.wav,after picking up the newspaper.
public/en_01099.wav,minas gaze inevitably swivelled to the nearby jhuggi.
public/en_01100.wav,when jagua came out from this jhuggi.
public/en_01101.wav,that was no larger than a coffin.
public/en_01102.wav,mina felt as if jagua was also squeezed tight inside.
public/en_01103.wav,the newspaper squeezed inside the rubberband.
public/en_01104.wav,like the newspaper whose rubber bond was released by mina.
public/en_01105.wav,he too was freed from bondage.
public/en_01106.wav,he emerged from the shanty and stretched his limbs.
public/en_01107.wav,the house that mina and her husband had taken on rent.
public/en_01108.wav,it was in new delhi and was expanding in this direction.
public/en_01109.wav,houses were being built here all the time.
public/en_01110.wav,many house owners had erased foundations for building houses.
public/en_01111.wav,many others had kept their houses vacant after building them.
public/en_01112.wav,mina realized that those houses were not lying empty.
public/en_01113.wav,because there were no perspective tenants.
public/en_01114.wav,in fact there was no dearth of tenants in delhi.
public/en_01115.wav,but once tenants got in.
public/en_01116.wav,it was difficult to dislodge them.
public/en_01117.wav,the house owners wouldn't be able to move.
public/en_01118.wav,when they really needed a place to stay.
public/en_01119.wav,many of these owners were working in some distant places.
public/en_01120.wav,on the verge of retirement.
public/en_01121.wav,or were staying in delhi itself.
public/en_01122.wav,government quarters from where their offices were near.
public/en_01123.wav,the educational institutes for their children also near.
public/en_01124.wav,the sparsely populated locality seemed like a ghost.
public/en_01125.wav,town in some western movie.
public/en_01126.wav,even the great market complex.
public/en_01127.wav,the building stood like an epitome of disolation.
public/en_01128.wav,the picture of a ghost town.
public/en_01129.wav,after rajib left for office.
public/en_01130.wav,a kind of dumb silence.
public/en_01131.wav,weighed down on minas breast in this bleak place.
public/en_01132.wav,therefore she regarded jagua.
public/en_01133.wav,his family living in the nearby jhuggi.
public/en_01134.wav,as sources of mental solace and companionship.
public/en_01135.wav,this family also vanished in the morning.
public/en_01136.wav,sometimes they came back around noon.
public/en_01137.wav,sometimes they didnt.
public/en_01138.wav,after laying down on bed after lunch with a book.
public/en_01139.wav,mina pricked up her ears too.
public/en_01140.wav,catch the voice of jagua and his family.
public/en_01141.wav,instead of concentrating on the book.
public/en_01142.wav,even if they didnt return at noon.
public/en_01143.wav,they arrived in the evening with great commotion.
public/en_01144.wav,the raveyard stillness of the ghost town.
public/en_01145.wav,mina and her husband had taken the house.
public/en_01146.wav,on lease for a year after duly paying an advance.
public/en_01147.wav,they had not run into bharadwaj.
public/en_01148.wav,whom they knew in assam.
public/en_01149.wav,the house owner would never have let out to them.
public/en_01150.wav,vinod nahata was not only bharadwajs friend.
public/en_01151.wav,he would also be bharadwajs neighbour one day.
public/en_01152.wav,the land on which jagua.
public/en_01153.wav,his family had their shanty belonged to bharadwaj.
public/en_01154.wav,bharadwaj said that once his houseloan was sanctioned.
public/en_01155.wav,he would start building on this land.
public/en_01156.wav,then jaguas family would have to leave.
public/en_01157.wav,very soon their jhuggi might be torn down.
public/en_01158.wav,and in its place a splendid house would be constructed.
public/en_01159.wav,the labourers who lived in jhuggis like the one.
public/en_01160.wav,where jagua dwelt with his family.
public/en_01161.wav,mina had never seen shanties like this before.
public/en_01162.wav,a small structure somewhat like an eskimos igloo.
public/en_01163.wav,it had been put together.
public/en_01164.wav,bricks from here and there and layering and binding them with mud.
public/en_01165.wav,perhaps an igloo would be larger than this shanty.
public/en_01166.wav,mina was astonished how did jagua.
public/en_01167.wav,his parents brother and sister live in that teny house.
public/en_01168.wav,it was as if jagua and his family members shrank in size.
public/en_01169.wav,like the genie in a bottle in an arabian tale.
public/en_01170.wav,in order to squeeze into their home.
public/en_01171.wav,the roof of plastic sheets.
public/en_01172.wav,torn and tattered gunnysacks seemed to further press down.
public/en_01173.wav,when jaguas parents pushed aside the certain.
public/en_01174.wav,their only door to enter the shanty.
public/en_01175.wav,mina got a fleeting glimpse of the interior.
public/en_01176.wav,which was a source of great wonder and curiosity for her.
public/en_01177.wav,strange inside that there was a small cave.
public/en_01178.wav,a bed wrapped around with rags in one corner.
public/en_01179.wav,a small and battered trunk.
public/en_01180.wav,an aluminium karhai and a few plates.
public/en_01181.wav,there was also a locked and covered rusty old tin.
public/en_01182.wav,when mina saw flour being taken out of that tin.
public/en_01183.wav,the familys most precious possession was hoarded in that eceptacle.
public/en_01184.wav,which was also locked up for good measure.
public/en_01185.wav,otherwise there was a possibility.
public/en_01186.wav,in their absence some pauper or a thief might push.
public/en_01187.wav,through that door of gunnysacks and pilfer the flour.
public/en_01188.wav,something of the sort had already happened in the past.
public/en_01189.wav,and thats why the tin was locked up.
public/en_01190.wav,however after observing the condition of jaguas family.
public/en_01191.wav,she feels even a poor .
public/en_01192.wav,they wouldnt take the trouble to ransack their box.
public/en_01193.wav,they had another possession which lay right near their doorstep.
public/en_01194.wav,and not inside the jhuggi.
public/en_01195.wav,this was a chula or a kind stove.
public/en_01196.wav,which was lit by jaguas mother in the evening to make rotis.
public/en_01197.wav,once in a while she made some curries too.
public/en_01198.wav,otherwise their nights repast consisted only of the rotis.
public/en_01199.wav,the flames that leaped up from the chula.
public/en_01200.wav,clearly displays the features of the family.
public/en_01201.wav,which gobbled the rotis near their jhuggi by the light of the chulas fire.
public/en_01202.wav,at that time semi darkness presented a prehistoric tableau to mina.
public/en_01203.wav,actually they were like ghosts in this ghost town.
public/en_01204.wav,not that mina felt any surge of pity.
public/en_01205.wav,when she saw the frugal meal being eaten.
public/en_01206.wav,it seemed as if the hot and puffed rotis would be very tasty.
public/en_01207.wav,mina herself failed to make such hot and puffed rotis.
public/en_01208.wav,despite of her best efforts.
public/en_01209.wav,roti and not rice was a staple diet for people in these parts.
public/en_01210.wav,these people were bound to be more adapt at making rotis.
public/en_01211.wav,however while the hot rotis themselves were inviting.
public/en_01212.wav,mina felt that the entire atmosphere was so squalid.
public/en_01213.wav,when she really thought about one of those rotis.
public/en_01214.wav,this spectral lot wearing dirty rags.
public/en_01215.wav,a veritable hell out of the place where they dwelt.
public/en_01216.wav,curiosity drew minas gaze in their direction.
public/en_01217.wav,as her gaze fell on that hell she averted her eyes.
public/en_01218.wav,the tiny rickety baby might be suffering from malnutrition.
public/en_01219.wav,and may not have enough to feed on.
public/en_01220.wav,it was amazing the amount of stool and urine it could evict from its body.
public/en_01221.wav,they must be feeding her some awful stuff.
public/en_01222.wav,the watery stool often stained the ground near.
public/en_01223.wav,they were now engaged in the construction of the new houses.
public/en_01224.wav,which were being built.
public/en_01225.wav,she took her children along.
public/en_01226.wav,they purchased itself and ate.
public/en_01227.wav,there was no great problem.
public/en_01228.wav,someone was bound to run.
public/en_01229.wav,at least a temporary eating.
public/en_01230.wav,joint near these construction sites.
